Timestamp,email,name_stud,gender,age,university,city,monthly_budget,rent,grocery,transportation,personal,misc,ef_knowledge,target_saving,wage_per_hour,tuition_fees_due_date,insurance_due_date,subway,starbucks,tacobell,walmart,notification_preferences
11/7/23 14:36,steven.drake@gmail.com,Steven Drake,Female,26,Yale University,New Haven,884,713,94,5,109,77,No,696,15,12/3/23,12/8/23,Priority 4,Priority 2,Priority 3,Priority 1,SMS text
11/22/23 13:11,susan.dennis@gmail.com,Susan Dennis,Male,28,Rice University,Houston,1004.876908,523,38,101,98.48837784,39,No,603.8204427,18,12/10/23,12/2/23,Priority 3,Priority 4,Priority 1,Priority 2,SMS text
11/4/23 16:15,jason.sanders@gmail.com,Jason Sanders,Female,30,New York University (NYU),New York,622,832,42,94,100,43,Yes,603.8204427,13,12/8/23,12/1/23,Priority 2,Priority 3,Priority 1,Priority 4,Email
11/20/23 16:24,douglas.goodman@gmail.com,Douglas Goodman,Male,19,Georgetown University,"Washington, D.C.",788,823,67,60.60988201,98.48837784,66,No,603.8204427,12,12/19/23,12/17/23,Priority 2,Priority 1,Priority 3,Priority 4,Email
11/10/23 14:46,isaiah.cochran@gmail.com,Isaiah Cochran,Female,18,Carnegie Mellon University,Pittsburgh,1360,676.3312086,21,16,88,82,No,336,16,11/30/23,12/4/23,Priority 4,Priority 2,Priority 3,Priority 1,SMS text
11/3/23 3:49,katelyn.patterson@hotmail.com,Katelyn Patterson,Female,18,Georgetown University,"Washington, D.C.",1326,903,78,53,127,91,Yes,251,12,12/24/23,12/6/23,Priority 2,Priority 1,Priority 4,Priority 3,Email
11/13/23 14:51,angela.brown@gmail.com,Angela Brown,Female,29,University of Southern California (USC),Los Angeles,1427,774,39,26,57,29,Yes,341,19,12/8/23,12/22/23,Priority 4,Priority 1,Priority 3,Priority 2,SMS text
11/13/23 0:22,rebecca.ray@gmail.com,Rebecca Ray,Female,23,Johns Hopkins University,Baltimore,1187,413,71,27,129,52,Yes,1066,10,12/19/23,12/5/23,Priority 3,Priority 4,Priority 2,Priority 1,Email
11/7/23 19:38,arthur.gonzales@gmail.com,Arthur Gonzales,Male,22,Boston University,Boston,713,945,99,73,77,33,No,521,12,12/6/23,12/22/23,Priority 3,Priority 2,Priority 4,Priority 1,Email
11/19/23 0:20,joshua.bauer@gmail.com,Joshua Bauer,Male,26,University of North Carolina at Chapel Hill (UNC Chapel Hill),Chapel Hill,1004.876908,610,65,64,56,23,Yes,603.8204427,18,11/25/23,12/1/23,Priority 2,Priority 1,Priority 3,Priority 4,SMS text
11/13/23 12:31,philip.henderson@gmail.com,Philip Henderson,Male,25,University of Illinois at Urbana-Champaign,Urbana and Champaign,523,425,26,35,104,73,Yes,316,12,12/23/23,11/27/23,Priority 4,Priority 3,Priority 1,Priority 2,Email
11/18/23 16:35,jason.hoffman@gmail.com,Jason Hoffman,Female,19,"University of Maryland, College Park",College Park,1004.876908,911,66,1,102,83,No,603.8204427,10,11/27/23,11/29/23,Priority 4,Priority 3,Priority 2,Priority 1,Email
11/16/23 20:16,adam.escobar@gmail.com,Adam Escobar,Female,28,Harvard University,Cambridge,1004.876908,728,28,110,102,53,No,603.8204427,12,12/3/23,11/29/23,Priority 1,Priority 4,Priority 2,Priority 3,SMS text
11/6/23 4:12,monica.schultz@gmail.com,Monica Schultz,Male,25,Brown University,Providence,1198,823,50,104,10,92,No,591,16,12/9/23,11/25/23,Priority 4,Priority 3,Priority 1,Priority 2,SMS text
11/6/23 6:33,mary.krause@gmail.com,Mary Krause,Female,24,University of Arizona,Tucson,1432,431,24,97,12,51,Yes,603.8204427,17,12/5/23,12/20/23,Priority 4,Priority 2,Priority 3,Priority 1,Email
11/2/23 15:13,brittney.wright@gmail.com,Brittney Wright,Male,27,Vanderbilt University,Nashville,1255,992,59.7896289,10,57,25,No,261,19,12/5/23,12/12/23,Priority 4,Priority 3,Priority 2,Priority 1,Email
11/22/23 12:10,phillip.lopez@gmail.com,Phillip Lopez,Male,19,Princeton University,Princeton,976,653,55,48,98.48837784,59.76972387,No,926,16,12/6/23,12/17/23,Priority 3,Priority 4,Priority 2,Priority 1,SMS text
11/20/23 2:36,amanda.ruiz@gmail.com,Amanda Ruiz,Male,20,Emory University,Atlanta,565,988,60,57,0,40,Yes,286,16,12/20/23,12/3/23,Priority 4,Priority 1,Priority 3,Priority 2,Email
10/30/23 7:48,brian.stewart@gmail.com,Brian Stewart,Male,25,"University of Maryland, College Park",College Park,619,859,59,63,73,33,No,406,17,11/27/23,12/15/23,Priority 2,Priority 3,Priority 1,Priority 4,Email
11/6/23 13:54,carrie.santos@gmail.com,Carrie Santos,Female,29,University of Illinois at Urbana-Champaign,Urbana and Champaign,1004.876908,582,51,78,176,48,Yes,603.8204427,11,12/10/23,11/28/23,Priority 2,Priority 3,Priority 1,Priority 4,SMS text
11/4/23 22:59,zoe.hill@gmail.com,Zoe Hill,Male,21,Northwestern University,Evanston,618,390,59.7896289,9,155,91,No,296,19,12/12/23,12/20/23,Priority 1,Priority 2,Priority 4,Priority 3,SMS text
11/18/23 23:10,matthew.olsen@yahoo.com,Matthew Olsen,Male,23,University of Chicago,Chicago,710,397,28,17,114,21,No,361,10,12/13/23,12/6/23,Priority 1,Priority 3,Priority 2,Priority 4,Email
11/7/23 16:59,raymond.wright@gmail.com,Raymond Wright,Male,29,New York University (NYU),New York,1073,658,98,2,37,44,No,971,16,12/5/23,12/23/23,Priority 2,Priority 3,Priority 4,Priority 1,SMS text
11/18/23 6:20,mary.lawson@gmail.com,Mary Lawson,Female,18,University of Southern California (USC),Los Angeles,1345,785,59.7896289,61,122,45,Yes,1336,12,12/10/23,12/20/23,Priority 4,Priority 3,Priority 2,Priority 1,SMS text
11/2/23 14:34,leslie.perry@gmail.com,Leslie Perry,Male,29,University of Notre Dame,Notre Dame,872,676.3312086,26,95,86,49,Yes,341,19,12/1/23,12/11/23,Priority 1,Priority 4,Priority 2,Priority 3,SMS text
11/9/23 17:54,kimberly.johnson@gmail.com,Kimberly Johnson,Male,23,Emory University,Atlanta,1147,487,73,94,141,28,Yes,476,11,12/16/23,12/10/23,Priority 3,Priority 4,Priority 2,Priority 1,Email
11/16/23 1:54,gary.anderson@gmail.com,Gary Anderson,Female,24,Northwestern University,Evanston,681,680,59.7896289,78,11,22,No,321,12,12/23/23,12/11/23,Priority 1,Priority 2,Priority 3,Priority 4,SMS text
10/29/23 4:15,joseph.villegas@gmail.com,Joseph Villegas,Female,22,Harvard University,Cambridge,1272,481,48,68,186,54,Yes,1106,20,12/8/23,12/22/23,Priority 1,Priority 2,Priority 4,Priority 3,Email
11/7/23 1:50,vincent.gill@gmail.com,Vincent Gill,Female,25,University of Florida,Gainesville,959,916,95,52,26,24,No,603.8204427,15,12/19/23,12/2/23,Priority 3,Priority 4,Priority 2,Priority 1,SMS text
10/30/23 6:46,elizabeth.montgomery@gmail.com,Elizabeth Montgomery,Female,23,University of Arizona,Tucson,1058,676.3312086,92,32,79,80,No,651,19,12/11/23,12/6/23,Priority 2,Priority 1,Priority 3,Priority 4,Email
11/22/23 10:01,kimberly.tyler@gmail.com,Kimberly Tyler,Female,24,Johns Hopkins University,Baltimore,1004.876908,902,69,62,168,38,Yes,603.8204427,13,12/10/23,12/16/23,Priority 4,Priority 2,Priority 3,Priority 1,SMS text
11/19/23 16:14,claudia.cochran@gmail.com,Claudia Cochran,Female,24,Massachusetts Institute of Technology (MIT),Cambridge,1004.876908,729,96,60.60988201,106,29,Yes,603.8204427,14,12/23/23,12/7/23,Priority 4,Priority 3,Priority 1,Priority 2,SMS text
11/6/23 15:21,elizabeth.bell@gmail.com,Elizabeth Bell,Male,29,Vanderbilt University,Nashville,546,939,82,56,137,20,Yes,371,14,12/1/23,12/18/23,Priority 2,Priority 4,Priority 1,Priority 3,Email
11/22/23 1:20,christopher.holt@gmail.com,Christopher Holt,Male,18,University of Wisconsin-Madison,Madison,1269,676.3312086,51,60.60988201,46,93,No,266,10,12/6/23,12/6/23,Priority 3,Priority 2,Priority 1,Priority 4,SMS text
11/22/23 0:15,erica.gibson@yahoo.com,Erica Gibson,Female,28,Georgetown University,"Washington, D.C.",1057,596,32,41,115,73,Yes,256,16,12/18/23,12/4/23,Priority 2,Priority 3,Priority 1,Priority 4,Email
11/19/23 19:55,barbara.ramsey@gmail.com,Barbara Ramsey,Female,29,"University of Michigan, Ann Arbor",Ann Arbor,749,547,59.7896289,40,97,59.76972387,Yes,531,15,12/4/23,12/6/23,Priority 2,Priority 4,Priority 1,Priority 3,Email
10/29/23 9:09,anthony.thomas@gmail.com,Anthony Thomas,Male,22,Stanford University,Stanford,1226,566,83,83,98.48837784,27,Yes,266,10,11/26/23,11/29/23,Priority 3,Priority 4,Priority 1,Priority 2,SMS text
11/2/23 17:07,alison.gross@gmail.com,Alison Gross,Male,27,University of Texas at Austin,Austin,753,616,42,98,20,59.76972387,No,551,17,12/1/23,12/23/23,Priority 1,Priority 2,Priority 4,Priority 3,Email
11/23/23 14:14,paula.fuller@gmail.com,Paula Fuller,Male,22,Stanford University,Stanford,1004.876908,821,82,32,87,55,Yes,603.8204427,18,12/14/23,12/10/23,Priority 2,Priority 3,Priority 4,Priority 1,Email
10/28/23 20:02,anthony.kennedy@gmail.com,Anthony Kennedy,Female,29,University of Southern California (USC),Los Angeles,581,892,63,118,98.48837784,32,Yes,261,17,12/15/23,12/4/23,Priority 3,Priority 1,Priority 4,Priority 2,SMS text
11/8/23 11:53,kelly.fields@gmail.com,Kelly Fields,Male,27,University of Chicago,Chicago,1182,382,59,60.60988201,168,43,Yes,596,12,11/28/23,12/14/23,Priority 3,Priority 1,Priority 4,Priority 2,SMS text
11/18/23 2:22,jennifer.howard@gmail.com,Jennifer Howard,Male,26,"University of California, San Diego (UCSD)",San Diego,859,466,59.7896289,108,34,69,No,676,12,12/11/23,11/25/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
10/29/23 2:28,christopher.coleman@gmail.com,Christopher Coleman,Male,20,"University of California, Berkeley (UC Berkeley)",Berkeley,1188,676.3312086,42,17,184,93,No,686,14,12/6/23,11/26/23,Priority 3,Priority 2,Priority 4,Priority 1,SMS text
11/16/23 10:15,stephen.nguyen@gmail.com,Stephen Nguyen,Male,24,Princeton University,Princeton,1174,916,24,60,61,82,No,421,11,12/21/23,11/26/23,Priority 4,Priority 1,Priority 2,Priority 3,SMS text
11/23/23 17:42,marie.gomez@yahoo.com,Marie Gomez,Male,19,University of Chicago,Chicago,671,753,51,50,5,59.76972387,No,576,19,12/3/23,12/16/23,Priority 2,Priority 1,Priority 4,Priority 3,SMS text
11/8/23 21:56,laura.petty@gmail.com,Laura Petty,Male,21,University of Illinois at Urbana-Champaign,Urbana and Champaign,671,579,52,64,57,62,No,611,11,12/24/23,12/6/23,Priority 2,Priority 4,Priority 3,Priority 1,SMS text
11/2/23 20:58,natasha.jackson@gmail.com,Natasha Jackson,Female,20,Massachusetts Institute of Technology (MIT),Cambridge,1405,386,65,97,198,59.76972387,Yes,446,16,12/1/23,12/5/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
11/23/23 13:26,gregory.tapia@gmail.com,Gregory Tapia,Female,30,University of Arizona,Tucson,1336,726,88,68,130,74,Yes,336,15,12/18/23,12/20/23,Priority 3,Priority 1,Priority 4,Priority 2,SMS text
11/13/23 6:30,christopher.cooper@gmail.com,Christopher Cooper,Female,24,California Institute of Technology (Caltech),Pasadena,810,516,78,120,147,87,No,366,16,12/22/23,12/10/23,Priority 2,Priority 1,Priority 3,Priority 4,SMS text
11/12/23 15:10,william.sampson@yahoo.com,William Sampson,Female,23,Boston University,Boston,1238,676.3312086,51,24,73,42,Yes,1146,19,11/28/23,11/26/23,Priority 1,Priority 2,Priority 4,Priority 3,SMS text
11/16/23 9:26,janet.vasquez@hotmail.com,Janet Vasquez,Male,23,Johns Hopkins University,Baltimore,1213,718,73,80,87,64,No,603.8204427,19,11/28/23,11/30/23,Priority 2,Priority 1,Priority 4,Priority 3,SMS text
11/5/23 2:29,timothy.smith@gmail.com,Timothy Smith,Male,30,Cornell University,Ithaca,581,697,76,87,98.48837784,22,No,296,18,12/22/23,12/23/23,Priority 4,Priority 1,Priority 3,Priority 2,SMS text
11/4/23 18:24,matthew.alvarado@gmail.com,Matthew Alvarado,Male,19,"University of California, Los Angeles (UCLA)",Los Angeles,813,728,25,90,41,31,Yes,701,16,12/15/23,12/4/23,Priority 4,Priority 2,Priority 3,Priority 1,Email
11/19/23 6:24,samuel.garza@gmail.com,Samuel Garza,Male,18,Cornell University,Ithaca,755,616,59.7896289,80,136,88,Yes,486,14,12/20/23,12/20/23,Priority 3,Priority 1,Priority 2,Priority 4,Email
11/1/23 1:28,kyle.bailey@gmail.com,Kyle Bailey,Male,24,Emory University,Atlanta,1352,759,59.7896289,10,137,69,No,576,15,12/15/23,12/6/23,Priority 3,Priority 1,Priority 4,Priority 2,SMS text
10/29/23 23:26,catherine.robinson@gmail.com,Catherine Robinson,Male,21,University of Texas at Austin,Austin,1351,526,53,56,44,23,No,636,16,11/29/23,12/6/23,Priority 2,Priority 3,Priority 4,Priority 1,Email
11/17/23 12:19,nicole.simon@gmail.com,Nicole Simon,Male,23,"University of California, San Diego (UCSD)",San Diego,522,404,93,20,7,39,Yes,603.8204427,11,12/21/23,12/5/23,Priority 4,Priority 3,Priority 1,Priority 2,SMS text
11/9/23 5:20,jaime.hernandez@gmail.com,Jaime Hernandez,Female,23,University of Notre Dame,Notre Dame,1115,676.3312086,31,84,29,34,No,581,15,12/18/23,11/29/23,Priority 2,Priority 4,Priority 1,Priority 3,Email
11/14/23 19:00,michael.lee@gmail.com,Michael Lee,Female,29,"University of California, San Diego (UCSD)",San Diego,1004.876908,797,72,35,129,42,Yes,603.8204427,11,12/21/23,12/23/23,Priority 4,Priority 3,Priority 1,Priority 2,SMS text
11/6/23 22:20,leah.fleming@gmail.com,Leah Fleming,Female,18,Stanford University,Stanford,532,625,37,101,98.48837784,82,No,261,12,12/11/23,12/6/23,Priority 1,Priority 2,Priority 4,Priority 3,SMS text
11/16/23 8:31,kelly.hernandez@hotmail.com,Kelly Hernandez,Male,22,Rice University,Houston,1217,451,39,71,147,36,No,446,14,11/27/23,12/21/23,Priority 4,Priority 1,Priority 3,Priority 2,Email
11/22/23 8:43,eugene.bryant@yahoo.com,Eugene Bryant,Male,21,University of Georgia,Athens,924,967,63,109,98.48837784,60,No,236,14,12/15/23,12/21/23,Priority 2,Priority 3,Priority 4,Priority 1,Email
11/22/23 8:09,danielle.williams@gmail.com,Danielle Williams,Female,23,Stanford University,Stanford,1004.876908,735,100,106,78,89,Yes,603.8204427,15,11/29/23,12/4/23,Priority 3,Priority 1,Priority 2,Priority 4,SMS text
11/11/23 11:54,jessica.bradshaw@gmail.com,Jessica Bradshaw,Female,27,Brown University,Providence,1003,856,51,33,125,34,No,586,14,11/27/23,12/23/23,Priority 3,Priority 1,Priority 4,Priority 2,SMS text
11/9/23 21:02,ashley.hansen@hotmail.com,Ashley Hansen,Male,29,Johns Hopkins University,Baltimore,512,380,96,97,94,59.76972387,Yes,261,13,11/27/23,12/12/23,Priority 3,Priority 2,Priority 4,Priority 1,SMS text
11/9/23 5:33,emily.gonzalez@gmail.com,Emily Gonzalez,Female,23,Georgetown University,"Washington, D.C.",1322,707,27,85,29,59.76972387,No,1206,11,12/10/23,12/14/23,Priority 2,Priority 4,Priority 1,Priority 3,Email
11/6/23 19:26,douglas.cole@gmail.com,Douglas Cole,Male,24,"University of California, Berkeley (UC Berkeley)",Berkeley,1021,627,61,34,173,83,No,806,20,12/6/23,12/10/23,Priority 3,Priority 4,Priority 1,Priority 2,SMS text
11/12/23 17:32,catherine.henderson@gmail.com,Catherine Henderson,Male,19,"University of California, Los Angeles (UCLA)",Los Angeles,725,676.3312086,23,98,108,32,Yes,461,17,12/7/23,12/17/23,Priority 2,Priority 4,Priority 1,Priority 3,Email
11/8/23 18:31,daniel.garcia@gmail.com,Daniel Garcia,Male,25,Rice University,Houston,834,468,52,0,72,56,Yes,771,15,12/19/23,11/27/23,Priority 1,Priority 4,Priority 2,Priority 3,Email
11/13/23 22:42,amber.smith@gmail.com,Amber Smith,Female,24,Carnegie Mellon University,Pittsburgh,868,946,28,25,121,76,No,536,20,12/22/23,12/15/23,Priority 3,Priority 1,Priority 2,Priority 4,SMS text
11/5/23 11:16,jeremy.howard@yahoo.com,Jeremy Howard,Male,24,Stanford University,Stanford,1388,906,90,32,70,50,No,851,14,12/15/23,12/5/23,Priority 3,Priority 4,Priority 2,Priority 1,Email
11/3/23 21:02,jerry.ball@gmail.com,Jerry Ball,Male,23,University of Washington,Seattle,1004.876908,489,37,22,106,45,Yes,603.8204427,13,12/18/23,12/10/23,Priority 2,Priority 3,Priority 1,Priority 4,SMS text
11/1/23 2:06,susan.pruitt@gmail.com,Susan Pruitt,Female,20,Rice University,Houston,1353,986,35,107,14,84,No,651,13,12/7/23,12/21/23,Priority 2,Priority 4,Priority 1,Priority 3,SMS text
11/7/23 17:00,shannon.bennett@gmail.com,Shannon Bennett,Female,25,Cornell University,Ithaca,954,766,98,21,80,91,Yes,421,14,12/24/23,12/20/23,Priority 4,Priority 1,Priority 3,Priority 2,Email
11/20/23 6:07,cheryl.baldwin@gmail.com,Cheryl Baldwin,Female,26,Emory University,Atlanta,717,488,59.7896289,120,29,33,Yes,341,19,12/22/23,12/16/23,Priority 4,Priority 2,Priority 3,Priority 1,SMS text
11/9/23 21:01,john.gonzalez@hotmail.com,John Gonzalez,Female,20,Boston University,Boston,1383,606,43,56,199,59.76972387,Yes,271,11,12/23/23,12/24/23,Priority 1,Priority 4,Priority 3,Priority 2,SMS text
11/5/23 20:12,austin.lawson@gmail.com,Austin Lawson,Male,27,Massachusetts Institute of Technology (MIT),Cambridge,773,610,84,107,132,60,No,681,16,12/2/23,12/23/23,Priority 1,Priority 2,Priority 4,Priority 3,Email
11/15/23 23:05,denise.flores@gmail.com,Denise Flores,Female,20,"University of California, Los Angeles (UCLA)",Los Angeles,1344,393,35,96,191,82,Yes,236,18,12/12/23,12/2/23,Priority 3,Priority 2,Priority 4,Priority 1,Email
11/4/23 5:29,thomas.white@gmail.com,Thomas White,Male,25,University of Wisconsin-Madison,Madison,525,500,55,21,10,38,Yes,501,10,12/20/23,12/6/23,Priority 1,Priority 3,Priority 4,Priority 2,Email
11/5/23 20:53,alejandra.mcclain@gmail.com,Alejandra Mcclain,Male,18,University of Notre Dame,Notre Dame,1264,559,20,62,69,59.76972387,Yes,301,18,12/15/23,12/6/23,Priority 2,Priority 1,Priority 4,Priority 3,SMS text
11/7/23 13:03,peter.luna@gmail.com,Peter Luna,Male,21,University of Chicago,Chicago,507,736,51,99,148,61,Yes,471,16,11/29/23,12/4/23,Priority 2,Priority 3,Priority 4,Priority 1,Email
11/18/23 23:27,kimberly.gardner@gmail.com,Kimberly Gardner,Male,22,University of Virginia,Charlottesville,546,565,97,83,58,42,Yes,321,14,11/29/23,12/23/23,Priority 2,Priority 3,Priority 1,Priority 4,SMS text
11/4/23 12:23,andrea.rice@gmail.com,Andrea Rice,Male,26,Rice University,Houston,696,757,59.7896289,49,113,40,Yes,551,17,12/18/23,12/12/23,Priority 1,Priority 3,Priority 4,Priority 2,SMS text
11/23/23 1:43,michael.jackson@gmail.com,Michael Jackson,Male,21,Washington University in St. Louis,St. Louis,571,676.3312086,33,9,184,22,Yes,446,16,12/5/23,11/25/23,Priority 2,Priority 1,Priority 4,Priority 3,SMS text
11/18/23 3:34,jack.nelson@gmail.com,Jack Nelson,Female,25,University of Southern California (USC),Los Angeles,1370,673,66,34,55,72,Yes,781,15,12/10/23,12/1/23,Priority 2,Priority 4,Priority 1,Priority 3,Email
11/23/23 12:32,jon.gray@gmail.com,Jon Gray,Male,21,"University of California, Berkeley (UC Berkeley)",Berkeley,1411,644,82,60,68,90,Yes,1256,19,12/8/23,12/5/23,Priority 4,Priority 1,Priority 2,Priority 3,SMS text
11/7/23 20:20,jennifer.ortega@yahoo.com,Jennifer Ortega,Female,24,Harvard University,Cambridge,1455,676.3312086,61,3,162,61,No,616,13,12/10/23,12/9/23,Priority 2,Priority 1,Priority 3,Priority 4,Email
11/8/23 22:12,michelle.allen@gmail.com,Michelle Allen,Female,27,University of Chicago,Chicago,1333,537,78,25,17,59.76972387,No,1226,18,12/10/23,12/7/23,Priority 2,Priority 4,Priority 1,Priority 3,SMS text
11/13/23 16:29,bobby.atkinson@gmail.com,Bobby Atkinson,Female,24,San Jose State University,San Jose,838,973,94,6,98.48837784,29,No,611,15,11/27/23,12/21/23,Priority 4,Priority 1,Priority 2,Priority 3,Email
11/18/23 21:55,stephanie.phillips@gmail.com,Stephanie Phillips,Female,18,Yale University,New Haven,1417,882,63,0,168,71,No,231,19,12/19/23,12/8/23,Priority 3,Priority 1,Priority 4,Priority 2,Email
11/9/23 9:23,frank.johnson@gmail.com,Frank Johnson,Male,23,Johns Hopkins University,Baltimore,1369,518,59.7896289,88,33,59,No,361,16,12/10/23,12/17/23,Priority 4,Priority 1,Priority 3,Priority 2,SMS text
11/4/23 22:11,anna.jones@gmail.com,Anna Jones,Male,18,University of Georgia,Athens,1004.876908,541,100,71,2,53,No,603.8204427,11,12/3/23,12/15/23,Priority 2,Priority 4,Priority 3,Priority 1,Email
11/13/23 3:33,ashley.moore@gmail.com,Ashley Moore,Female,20,Stanford University,Stanford,1239,366,88,42,181,67,Yes,591,15,12/13/23,12/13/23,Priority 2,Priority 4,Priority 3,Priority 1,SMS text
10/29/23 3:15,stephanie.gomez@gmail.com,Stephanie Gomez,Male,25,Princeton University,Princeton,665,811,94,77,180,96,No,603.8204427,11,12/10/23,12/20/23,Priority 3,Priority 2,Priority 1,Priority 4,SMS text
11/19/23 3:46,michael.dodson@hotmail.com,Michael Dodson,Female,30,"University of Maryland, College Park",College Park,769,383,69,80,181,59.76972387,No,603.8204427,13,12/13/23,12/4/23,Priority 4,Priority 2,Priority 1,Priority 3,Email
11/1/23 4:04,jessica.gillespie@gmail.com,Jessica Gillespie,Female,22,University of Pennsylvania (UPenn),Philadelphia,671,988,68,60.60988201,63,86,No,286,18,12/21/23,12/19/23,Priority 2,Priority 3,Priority 1,Priority 4,Email
